    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    4.726359    8.186294   15.873699   17.163877     1.533190    57.462836
    2    0.000000    5.457529   15.873699   17.152184     1.533196    57.123205
    3    4.726359    2.728765   15.873699   17.152185     1.533202    57.127154
    4    1.575453    2.728765    1.814137    6.850678     1.643809   145.516177
    5    1.575453    8.186294    1.814137    6.849977     1.643807   144.041151
    6    6.301812    5.457529    1.814137    6.849958     1.643816   143.930573
    7   -1.575453    8.186294   14.059562    6.902357     1.643795   135.406225
    8    3.150906    5.457529   14.059562    6.903676     1.643807   137.096482
    9    7.877265    2.728765   14.059562    6.902367     1.643807   135.481260
   10    4.726359    8.186294    8.881713    8.091734     2.377511   215.174144
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       100.8190
