    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    4.726359    8.186294   18.708289   17.210430     1.528772    57.826405
    2    0.000000    5.457529   18.708289   17.206666     1.528776    57.137552
    3    4.726359    2.728765   18.708289   17.206667     1.528781    57.137552
    4    1.575453    2.728765    1.814137    6.840369     1.655591   133.751230
    5    1.575453    8.186294    1.814137    6.839630     1.655588   132.572112
    6    6.301812    5.457529    1.814137    6.839614     1.655596   132.530740
    7   -1.575453    8.186294   16.894152    6.857501     1.655575   127.638437
    8    3.150906    5.457529   16.894152    6.858767     1.655587   128.792731
    9    7.877265    2.728765   16.894152    6.857501     1.655586   127.636368
   10    4.726359    8.186294    9.826576    8.389170     3.196030   492.684944
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       101.1063
