    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    4.726359    8.186294   18.708289   17.213995     1.528772    57.691944
    2    0.000000    5.457529   18.708289   17.208335     1.528776    57.218229
    3    4.726359    2.728765   18.708289   17.208333     1.528781    57.209954
    4    1.575453    2.728765    1.814137    6.828185     1.655591   140.457719
    5    1.575453    8.186294    1.814137    6.828122     1.655588   140.308778
    6    6.301812    5.457529    1.814137    6.828124     1.655596   140.364631
    7   -1.575453    8.186294   16.894152    6.884422     1.655575   124.945084
    8    3.150906    5.457529   16.894152    6.885513     1.655587   126.235907
    9    7.877265    2.728765   16.894152    6.884432     1.655586   124.963702
   10    4.726359    8.186294   10.771439    8.305589     2.720589   478.312122
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       101.0750
