 &plot nbnd=  64, nks=    60 /
    1.735    1.839    1.870    1.906    2.192    2.212    2.219    2.526    2.603    3.010
    4.298    4.346    4.351    4.414    4.704    4.943    6.204    7.237    8.361    8.839
    9.109   10.668   11.142   11.738
            0.204545  0.118094  0.000000
  -92.722  -92.718  -92.715  -56.053  -56.049  -56.030  -56.028  -56.010  -56.004  -55.838
  -55.831  -55.828  -52.228  -24.146  -24.146  -24.106  -16.574  -15.254  -15.119  -15.038
  -14.952  -14.801   -3.280   -2.923   -2.730   -2.603   -2.590   -2.530   -2.360   -1.913
   -1.598   -1.128   -1.014   -0.763   -0.665    0.087    0.197    0.201    0.426    0.983
    1.764    1.848    1.931    1.941    2.181    2.184    2.258    2.513    2.611    3.015
    4.300    4.350    4.352    4.449    4.634    4.919    6.267    6.965    8.262    8.804
    9.131   10.421   11.368   11.933
            0.227273  0.131216  0.000000
  -92.722  -92.718  -92.715  -56.054  -56.049  -56.028  -56.027  -56.011  -56.005  -55.838
  -55.832  -55.828  -52.228  -24.146  -24.146  -24.106  -16.539  -15.293  -15.126  -15.044
  -14.942  -14.803   -3.342   -2.912   -2.730   -2.628   -2.559   -2.492   -2.340   -1.872
   -1.484   -1.193   -1.038   -0.798   -0.672    0.063    0.136    0.278    0.337    1.031
    1.790    1.856    1.980    1.990    2.149    2.153    2.331    2.496    2.618    3.018
    4.303    4.345    4.358    4.488    4.562    4.893    6.336    6.698    8.171    8.733
    9.205   10.178   11.602   11.845
            0.250000  0.144338  0.000000
  -92.722  -92.718  -92.715  -56.055  -56.049  -56.027  -56.025  -56.013  -56.005  -55.838
  -55.832  -55.828  -52.228  -24.146  -24.146  -24.106  -16.501  -15.335  -15.132  -15.051
  -14.933  -14.804   -3.401   -2.893   -2.732   -2.654   -2.526   -2.450   -2.319   -1.837
   -1.372   -1.257   -1.053   -0.837   -0.675   -0.076    0.181    0.248    0.361    1.078
    1.813    1.863    2.019    2.047    2.114    2.131    2.409    2.476    2.622    3.021
    4.307    4.338    4.363    4.492    4.531    4.864    6.411    6.438    8.086    8.653
    9.304    9.942   11.761   11.844
            0.272727  0.157459  0.000000
  -92.722  -92.718  -92.715  -56.056  -56.048  -56.026  -56.024  -56.015  -56.006  -55.838
  -55.832  -55.829  -52.228  -24.146  -24.146  -24.106  -16.460  -15.381  -15.138  -15.058
  -14.924  -14.807   -3.456   -2.864   -2.735   -2.678   -2.489   -2.407   -2.298   -1.810
   -1.320   -1.266   -1.059   -0.878   -0.674   -0.215    0.157    0.221    0.443    1.124
    1.832    1.867    2.047    2.081    2.101    2.126    2.453    2.492    2.623    3.024
    4.311    4.326    4.369    4.424    4.575    4.833    6.184    6.492    8.008    8.576
    9.415    9.712   11.684   11.857
            0.295455  0.170581  0.000000
  -92.722  -92.718  -92.715  -56.056  -56.048  -56.024  -56.022  -56.017  -56.006  -55.837
  -55.832  -55.829  -52.228  -24.146  -24.146  -24.106  -16.416  -15.428  -15.144  -15.064
  -14.914  -14.809   -3.506   -2.828   -2.741   -2.701   -2.450   -2.361   -2.275   -1.790
   -1.383   -1.169   -1.056   -0.921   -0.665   -0.351    0.067    0.258    0.525    1.165
    1.850    1.869    2.048    2.049    2.152    2.154    2.429    2.577    2.622    3.030
    4.312    4.317    4.359    4.374    4.621    4.801    5.938    6.579    7.937    8.503
    9.490    9.537   11.613   11.778
            0.318182  0.183702  0.000000
  -92.721  -92.719  -92.715  -56.057  -56.047  -56.023  -56.021  -56.018  -56.007  -55.837
  -55.832  -55.829  -52.228  -24.146  -24.146  -24.106  -16.369  -15.478  -15.149  -15.071
  -14.906  -14.812   -3.552   -2.785   -2.747   -2.722   -2.409   -2.316   -2.251   -1.777
   -1.445   -1.087   -1.045   -0.964   -0.645   -0.485   -0.022    0.290    0.607    1.202
    1.865    1.868    2.019    2.034    2.200    2.202    2.405    2.618    2.659    3.043
    4.291    4.303    4.323    4.378    4.666    4.767    5.700    6.672    7.874    8.437
    9.275    9.666   11.550   11.706
            0.340909  0.196824  0.000000
  -92.721  -92.719  -92.716  -56.058  -56.046  -56.022  -56.022  -56.019  -56.008  -55.837
  -55.832  -55.829  -52.228  -24.146  -24.146  -24.106  -16.320  -15.531  -15.153  -15.077
  -14.897  -14.815   -3.593   -2.755   -2.741   -2.734   -2.366   -2.277   -2.223   -1.772
   -1.507   -1.024   -1.023   -1.008   -0.614   -0.611   -0.111    0.318    0.688    1.231
    1.864    1.878    1.991    2.018    2.246    2.256    2.381    2.612    2.726    3.073
    4.247    4.275    4.331    4.382    4.711    4.732    5.471    6.771    7.818    8.378
    9.069    9.801   11.493   11.642
            0.363636  0.209946  0.000000
  -92.721  -92.719  -92.716  -56.058  -56.045  -56.023  -56.020  -56.019  -56.008  -55.836
  -55.833  -55.829  -52.228  -24.146  -24.146  -24.106  -16.269  -15.585  -15.157  -15.083
  -14.889  -14.818   -3.629   -2.765   -2.757   -2.678   -2.322   -2.249   -2.186   -1.773
   -1.567   -1.051   -0.995   -0.978   -0.733   -0.566   -0.199    0.342    0.767    1.252
    1.857    1.890    1.967    2.003    2.289    2.313    2.359    2.603    2.769    3.132
    4.203    4.252    4.338    4.386    4.698    4.752    5.251    6.874    7.769    8.326
    8.872    9.943   11.444   11.586
            0.386364  0.223067  0.000000
  -92.721  -92.719  -92.716  -56.059  -56.044  -56.025  -56.019  -56.018  -56.009  -55.836
  -55.833  -55.829  -52.228  -24.147  -24.146  -24.106  -16.216  -15.640  -15.160  -15.088
  -14.881  -14.822   -3.659   -2.775   -2.769   -2.618   -2.276   -2.234   -2.140   -1.781
   -1.626   -1.090   -0.958   -0.951   -0.844   -0.512   -0.285    0.363    0.844    1.263
    1.847    1.900    1.945    1.990    2.329    2.339    2.371    2.591    2.783    3.221
    4.168    4.229    4.344    4.389    4.664    4.790    5.044    6.982    7.727    8.282
    8.686   10.090   11.403   11.538
            0.409091  0.236189  0.000000
  -92.721  -92.719  -92.716  -56.059  -56.042  -56.027  -56.018  -56.017  -56.010  -55.836
  -55.833  -55.829  -52.228  -24.147  -24.146  -24.106  -16.162  -15.697  -15.163  -15.092
  -14.873  -14.826   -3.684   -2.785   -2.778   -2.555   -2.231   -2.229   -2.091   -1.795
   -1.682   -1.125   -0.944   -0.933   -0.914   -0.457   -0.369    0.379    0.917    1.263
    1.836    1.909    1.927    1.978    2.323    2.366    2.429    2.577    2.776    3.332
    4.142    4.204    4.346    4.391    4.630    4.822    4.852    7.092    7.694    8.246
    8.511   10.242   11.368   11.499
            0.431818  0.249310  0.000000
  -92.721  -92.719  -92.716  -56.059  -56.041  -56.029  -56.017  -56.017  -56.011  -55.836
  -55.833  -55.829  -52.228  -24.147  -24.146  -24.106  -16.106  -15.755  -15.165  -15.096
  -14.866  -14.831   -3.704   -2.794   -2.786   -2.491   -2.235   -2.187   -2.042   -1.815
   -1.733   -1.154   -1.026   -0.925   -0.863   -0.451   -0.408    0.392    0.986    1.253
    1.825    1.913    1.918    1.967    2.311    2.401    2.486    2.560    2.754    3.456
    4.125    4.181    4.334    4.393    4.597    4.691    4.849    7.200    7.667    8.218
    8.351   10.398   11.342   11.466
            0.454545  0.262432  0.000000
  -92.720  -92.719  -92.716  -56.060  -56.039  -56.031  -56.016  -56.016  -56.011  -55.835
  -55.833  -55.829  -52.228  -24.147  -24.146  -24.106  -16.048  -15.814  -15.166  -15.098
  -14.859  -14.836   -3.718   -2.799   -2.792   -2.429   -2.251   -2.148   -1.995   -1.841
   -1.778   -1.172   -1.092   -0.921   -0.806   -0.529   -0.370    0.401    1.051    1.231
    1.815    1.902    1.926    1.958    2.302    2.434    2.540    2.541    2.724    3.585
    4.117    4.160    4.285    4.395    4.559    4.592    4.869    7.301    7.648    8.198
    8.214   10.557   11.288   11.323
            0.477273  0.275554  0.000000
  -92.720  -92.719  -92.716  -56.060  -56.037  -56.033  -56.016  -56.015  -56.012  -55.835
  -55.834  -55.829  -52.228  -24.147  -24.146  -24.106  -15.990  -15.873  -15.167  -15.100
  -14.853  -14.841   -3.727   -2.803   -2.796   -2.371   -2.280   -2.119   -1.950   -1.873
   -1.811   -1.179   -1.139   -0.918   -0.744   -0.605   -0.346    0.406    1.108    1.200
    1.809    1.896    1.933    1.949    2.297    2.464    2.517    2.593    2.686    3.700
    4.116    4.142    4.200    4.395    4.527    4.559    4.881    7.380    7.637    8.114
    8.186   10.710   11.123   11.311
            0.500000  0.288675  0.000000
  -92.720  -92.719  -92.716  -56.060  -56.036  -56.035  -56.016  -56.015  -56.013  -55.835
  -55.834  -55.829  -52.228  -24.147  -24.146  -24.106  -15.932  -15.931  -15.168  -15.100
  -14.847  -14.846   -3.729   -2.804   -2.797   -2.321   -2.320   -2.108   -1.911   -1.907
   -1.823   -1.175   -1.161   -0.918   -0.677   -0.676   -0.337    0.408    1.157    1.159
    1.806    1.894    1.940    1.942    2.295    2.490    2.494    2.639    2.645    3.755
    4.119    4.134    4.150    4.395    4.522    4.548    4.885    7.412    7.633    8.075
    8.181   10.805   11.024   11.307
            0.486111  0.312731  0.000000
  -92.720  -92.719  -92.716  -56.060  -56.036  -56.035  -56.016  -56.015  -56.013  -55.835
  -55.834  -55.829  -52.228  -24.147  -24.146  -24.106  -15.931  -15.930  -15.183  -15.087
  -14.847  -14.847   -3.724   -2.807   -2.800   -2.320   -2.319   -2.112   -1.911   -1.907
   -1.824   -1.181   -1.167   -0.917   -0.667   -0.666   -0.338    0.410    1.154    1.157
    1.809    1.896    1.941    1.942    2.297    2.484    2.488    2.640    2.646    3.758
    4.112    4.117    4.174    4.393    4.528    4.554    4.884    7.415    7.493    8.079
    8.329   10.808   11.028   11.073
            0.472222  0.336788  0.000000
  -92.720  -92.719  -92.716  -56.059  -56.037  -56.035  -56.016  -56.014  -56.012  -55.835
  -55.834  -55.829  -52.228  -24.147  -24.146  -24.106  -15.926  -15.925  -15.216  -15.063
  -14.848  -14.847   -3.707   -2.816   -2.810   -2.317   -2.317   -2.124   -1.911   -1.908
   -1.825   -1.196   -1.183   -0.917   -0.640   -0.639   -0.340    0.415    1.146    1.149
    1.818    1.904    1.942    1.944    2.302    2.469    2.472    2.642    2.648    3.767
