    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    4.726359    8.186294   10.393494   17.301228     1.528769    51.078543
    2    0.000000    5.457529   10.393494   17.202652     1.528772    54.692435
    3    4.726359    2.728765   10.393494   17.202652     1.528779    54.692435
    4    1.575453    2.728765    1.814137    6.831259     1.655591   101.923332
    5    1.575453    8.186294    1.814137    6.829818     1.655588   101.441341
    6    6.301812    5.457529    1.814137    6.829818     1.655596   101.441341
    7   -1.575453    8.186294    8.579357    6.906853     1.655572    93.487470
    8    3.150906    5.457529    8.579357    6.907499     1.655584    93.677784
    9    7.877265    2.728765    8.579357    6.906855     1.655583    93.489538
   10    4.726359    8.186294    6.614041    8.154009     1.484426    58.358042
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       101.0726
