    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    4.726359    8.186294   13.039110   17.219220     1.516593    55.212541
    2    0.000000    5.457529   13.039110   17.185479     1.516597    56.100580
    3    4.726359    2.728765   13.039110   17.185480     1.516604    56.104635
    4    1.575453    2.728765    1.814137    6.845392     1.661951   125.838042
    5    1.575453    8.186294    1.814137    6.844474     1.661947   125.193301
    6    6.301812    5.457529    1.814137    6.844476     1.661956   125.197356
    7   -1.575453    8.186294   11.224973    6.904075     1.661927   116.562286
    8    3.150906    5.457529   11.224973    6.903714     1.661939   117.367199
    9    7.877265    2.728765   11.224973    6.904068     1.661938   116.527819
   10    4.726359    8.186294    7.464418    8.123040     1.942719   114.903801
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       100.9594
