    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    4.726359    8.186294   10.393494   17.286068     1.528769    52.466592
    2    0.000000    5.457529   10.393494   17.204809     1.528772    54.597278
    3    4.726359    2.728765   10.393494   17.204809     1.528779    54.597278
    4    1.575453    2.728765    1.814137    6.864085     1.655591    98.534920
    5    1.575453    8.186294    1.814137    6.862351     1.655588    98.067410
    6    6.301812    5.457529    1.814137    6.862351     1.655596    98.067410
    7   -1.575453    8.186294    8.579357    6.888594     1.655572    94.827940
    8    3.150906    5.457529    8.579357    6.890603     1.655584    95.311999
    9    7.877265    2.728765    8.579357    6.888594     1.655583    94.827940
   10    4.726359    8.186294    5.669178    8.152087     1.726517    62.983493
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       101.1044
